PNGFILE,Category,Prob,T-test,T-test_prob,SNR,WIDTH,DM,SourceName,RA,DEC,MJD,Hfreq,NCHANS,BANDWIDTH,filename
0002_1086.770sec_DM1325.84.png,0002,*,0.47,36.01,7.54401,0.349525333333,1325.84,0_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,9313.78173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_0_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
0001_1086.500sec_DM1609.21.png,0001,*,0.86,60.57,9.21393,0.349525333333,1609.21,0_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,9313.78173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_0_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
C_0003_1085.580sec_DM1892.89.png,C,*,2.50,98.18,7.11039,0.349525333333,1892.89,0_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,9313.78173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_0_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
C_0005_1086.090sec_DM1609.21.png,C,*,2.90,99.30,6.35458,0.699050666667,1609.21,0_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,9313.78173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_0_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
0004_1085.450sec_DM2034.87.png,0004,*,1.96,94.04,6.45632,1.39810133333,2034.87,0_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,9313.78173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_0_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
0000_1102.880sec_DM1231.44.png,0000,*,-0.33,26.05,40.3304,2.79620266667,1231.44,0_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,9313.78173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_0_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
0010_1100.340sec_DM1996.91.png,0010,*,1.74,90.83,6.23319,2.79620266667,1996.91,1_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
B_0004_1099.330sec_DM1229.23.png,B,*,8.46,100.00,6.98851,5.59240533333,1229.23,1_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
C_0001_500.905sec_DM579.30.png,C,*,2.58,98.50,9.1908,0.699050666667,579.299,1_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
B_0002_1100.460sec_DM1484.42.png,B,*,10.28,100.00,8.49272,5.59240533333,1484.42,1_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
B_0007_1100.360sec_DM100.00.png,B,*,4.55,99.99,6.63356,2.79620266667,100.0,1_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
B_0000_743.081sec_DM579.30.png,B,*,5.63,100.00,25.4153,0.699050666667,579.299,1_DIAG_FRB1211,53158.632,330852.44,57991.598645833335,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_51723_DIAG_FRB121102_0012.gpuspec.0001.8.4chan.fil
