PNGFILE,Category,Prob,T-test,T-test_prob,SNR,WIDTH,DM,SourceName,RA,DEC,MJD,Hfreq,NCHANS,BANDWIDTH,filename
0019_1781.310sec_DM342.58.png,0019,*,-0.81,57.41,8.48457,0.349525333333,342.583,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0004_1579.630sec_DM479.21.png,0004,*,-2.88,99.27,13.6508,0.349525333333,479.206,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0017_1658.570sec_DM692.16.png,0017,*,-0.05,3.65,8.92081,0.349525333333,692.164,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0001_1683.140sec_DM251.58.png,0001,*,0.69,50.71,36.0012,0.349525333333,251.583,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
C_0003_1513.380sec_DM403.28.png,C,*,1.49,85.78,22.5901,0.349525333333,403.283,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0010_1579.450sec_DM494.40.png,0010,*,-1.06,70.35,11.389,0.349525333333,494.398,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0006_1579.610sec_DM403.28.png,0006,*,0.25,19.62,12.4534,0.349525333333,403.283,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0007_1579.610sec_DM175.78.png,0007,*,-0.42,32.01,12.1433,0.349525333333,175.782,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
C_0002_1489.300sec_DM312.24.png,C,*,1.12,73.50,25.3269,0.349525333333,312.244,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0015_1662.680sec_DM555.19.png,0015,*,-0.29,22.46,9.34799,0.349525333333,555.193,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0005_1579.570sec_DM206.10.png,0005,*,0.64,47.01,12.5462,0.349525333333,206.1,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0013_1579.440sec_DM783.65.png,0013,*,0.22,17.39,9.71008,0.349525333333,783.647,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0018_1579.500sec_DM616.03.png,0018,*,-2.95,99.40,8.49017,0.699050666667,616.035,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0009_1579.420sec_DM448.83.png,0009,*,-0.39,30.27,11.7676,0.349525333333,448.83,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0012_1523.860sec_DM1429.52.png,0012,*,1.46,84.50,10.0115,0.349525333333,1429.52,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0008_1568.890sec_DM221.26.png,0008,*,0.48,36.53,11.8863,0.349525333333,221.26,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0014_1569.030sec_DM479.21.png,0014,*,-1.68,89.62,9.35887,0.349525333333,479.206,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0011_1579.560sec_DM722.64.png,0011,*,0.59,44.00,10.3291,0.349525333333,722.642,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
C_0016_1662.730sec_DM1182.14.png,C,*,1.30,79.74,9.24489,0.349525333333,1182.14,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
0000_1683.160sec_DM357.76.png,0000,*,0.51,39.02,36.9771,0.699050666667,357.755,2_DIAG_FRB1211,53158.656,330852.44,57991.66164351852,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_57166_DIAG_FRB121102_0015.gpuspec.0001.8.4chan.fil
