PNGFILE,Category,Prob,T-test,T-test_prob,SNR,WIDTH,DM,SourceName,RA,DEC,MJD,Hfreq,NCHANS,BANDWIDTH,filename
B_0000_824.311sec_DM1882.74.png,B,*,5.49,100.00,6.25985,2.79620266667,1882.74,1_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
0009_98.510sec_DM982.42.png,0009,*,0.75,53.81,8.33159,0.349525333333,982.423,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
0019_1127.170sec_DM1336.53.png,0019,*,5.86,100.00,6.23513,2.79620266667,1336.53,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
C_0013_98.544sec_DM1429.52.png,C,*,1.93,93.74,6.69261,0.349525333333,1429.52,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
0004_98.533sec_DM190.94.png,0004,*,0.00,0.18,10.2218,0.349525333333,190.94,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
C_0006_98.517sec_DM737.89.png,C,*,1.05,69.98,9.05555,0.349525333333,737.887,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
C_0007_98.489sec_DM115.16.png,C,*,1.10,72.02,9.02428,0.349525333333,115.156,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
0018_98.624sec_DM1013.08.png,0018,*,0.66,48.71,6.39275,1.39810133333,1013.08,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
0005_1253.550sec_DM585.61.png,0005,*,-0.42,31.92,9.54836,0.699050666667,585.607,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
0003_116.574sec_DM342.58.png,0003,*,0.94,64.91,23.7431,0.699050666667,342.583,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
C_0008_98.591sec_DM1476.13.png,C,*,1.37,81.80,8.51723,0.349525333333,1476.13,2_DIAG_FRB1211,53158.68,330852.8,57991.745474537034,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_64409_DIAG_FRB121102_0019.gpuspec.0001.8.4chan.fil
