PNGFILE,Category,Prob,T-test,T-test_prob,SNR,WIDTH,DM,SourceName,RA,DEC,MJD,Hfreq,NCHANS,BANDWIDTH,filename
0001_22.991sec_DM665.51.png,0001,*,7.49,100.00,6.29356,5.59240533333,665.507,0_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,9313.78173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_0_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil

B_0001_22.970sec_DM1314.23.png,B,*,11.90,100.00,6.48245,5.59240533333,1314.23,1_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
B_0003_172.115sec_DM1768.74.png,B,*,4.14,99.97,6.06218,2.79620266667,1768.74,1_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0000_172.142sec_DM1626.46.png,0000,*,2.18,96.32,7.10625,2.79620266667,1626.46,1_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
B_0002_91.570sec_DM1144.30.png,B,*,4.32,99.98,6.11876,2.79620266667,1144.3,1_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,7954.40673828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_1_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0013_756.450sec_DM418.46.png,C,*,2.39,97.65,10.2051,0.349525333333,418.463,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
B_0008_1086.000sec_DM100.00.png,B,*,5.85,100.00,10.9178,2.79620266667,100.0,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0005_658.054sec_DM403.28.png,0005,*,0.11,8.30,14.1099,0.699050666667,403.283,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0016_1167.200sec_DM297.08.png,0016,*,-0.08,6.16,8.89736,0.349525333333,297.076,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0002_471.622sec_DM357.76.png,0002,*,0.60,45.06,17.356,0.349525333333,357.755,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0012_461.897sec_DM388.11.png,0012,*,-0.12,9.57,10.2122,0.349525333333,388.105,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0006_946.719sec_DM464.02.png,C,*,2.02,94.74,12.9992,0.349525333333,464.017,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0015_1431.750sec_DM570.40.png,0015,*,0.76,54.55,9.1711,0.699050666667,570.398,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0004_658.016sec_DM160.62.png,0004,*,1.00,67.30,14.164,0.349525333333,160.625,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
0017_824.910sec_DM130.31.png,0017,*,0.75,53.94,8.86247,0.349525333333,130.311,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0019_946.658sec_DM266.75.png,C,*,2.16,96.14,8.77472,0.699050666667,266.746,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0018_756.449sec_DM464.02.png,C,*,1.18,75.12,8.8541,0.349525333333,464.017,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0007_461.843sec_DM100.00.png,C,*,1.26,78.24,11.0003,0.349525333333,100.0,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0000_484.661sec_DM555.19.png,C,*,1.60,88.38,19.9652,0.699050666667,555.193,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0010_658.087sec_DM737.89.png,C,*,1.01,68.06,10.691,0.349525333333,737.887,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
C_0003_471.797sec_DM221.26.png,C,*,1.32,80.18,15.3827,0.699050666667,221.26,2_DIAG_FRB1211,53158.632,330852.08,57991.70355324074,6595.03173828125,928,-1359.375,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/FRB121102/diced_2_spliced_guppi_57991_60787_DIAG_FRB121102_0017.gpuspec.0001.8.4chan.fil
